measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,5.032718168,5.734950069,4.37486135
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,4.548224557,5.172031634,3.961543873
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,7.245864425,8.160882713,6.422855951
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,6.766366443,7.773500899,5.856187064
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,5.721649868,6.496757124,4.994826112
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,7.525970211,8.574200686,6.581668638
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,7.475609723,8.430008758,6.544892276
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,7.566452483,8.605619383,6.647476749
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,8.211882117,9.26203649,7.255744158
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,7.432433122,8.340454035,6.562918267
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,7.829702665,8.901905755,6.852058301
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,11.47289903,13.24105152,9.752125977
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,7.869241627,8.831242116,6.969927411
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,7.802074149,8.777579734,6.943838497
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,9.679772916,10.86041154,8.568417674
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,9.038674285,10.16468618,8.013739875
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,7.847729984,8.869583115,6.960983239
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,11.24975335,12.56523581,10.07003544
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,12.72826807,15.79514541,10.24678969
1,Deaths,531,District of Columbia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,11.92009527,14.0560529,9.925564144
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,1.550392781,1.745945968,1.369448654
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,1.262023386,1.420055612,1.112885372
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,1.308911711,1.479330739,1.149305243
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,2.182739979,2.436646579,1.954275852
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,1.387870113,1.565053068,1.219315454
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,4.342765919,4.835434947,3.881048968
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,1.731366667,1.947150196,1.528215031
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,1.940651332,2.174920175,1.728618533
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,7.806947086,8.707902558,6.997667862
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,2.59096362,2.898049738,2.320742973
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,3.064774404,3.42019842,2.741675145
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,9.404701485,10.42056276,8.41745298
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,3.590319441,4.006292834,3.199481757
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,6.181336834,6.865054523,5.567549974
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,5.292569856,5.872794756,4.745086298
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,7.044462235,7.858549252,6.325873804
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,9.535608942,10.64982741,8.566256293
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,9.16669014,10.22408911,8.162062735
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,8.438364523,9.401065593,7.546923547
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,8.909820201,9.942588364,7.966616063
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,14.29442236,15.8123777,12.93410114
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,9.591278518,10.56896833,8.684165925
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,9.504714179,10.49896598,8.583710089
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,10.59039353,11.92031145,9.50626833
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,9.543078717,10.54628359,8.610362555
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,12.08554292,13.54867076,10.88909989
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,9.791768687,11.04154106,8.779233241
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,15.28836836,18.20787794,12.88780488
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,15.11705034,17.30814628,13.38318524
1,Deaths,532,Florida,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,15.83000726,19.28340245,13.03387928
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,1.391241731,1.599605468,1.230062549
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,1.493727012,1.702700245,1.316774861
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,1.233141507,1.409344276,1.080876655
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,1.198474502,1.363995618,1.057435482
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,1.272006619,1.45347814,1.121286036
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,2.21213093,2.494886305,1.973728154
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,3.957488243,4.452154572,3.51509625
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,1.605898168,1.825461814,1.426579894
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,1.810513607,2.041581122,1.612666017
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,5.611831187,6.327607594,4.959769305
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,2.010760519,2.260751932,1.800327636
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,2.966425341,3.323664759,2.625782395
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,3.511337727,3.95057156,3.103684421
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,2.50302287,2.815338183,2.219555376
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,6.695774944,7.489345483,5.993377672
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,4.875018415,5.548709596,4.324233971
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,4.447415481,5.023789758,3.927429601
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,8.30745573,9.34449365,7.372558216
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,6.093711772,6.788198844,5.442175
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,5.854189187,6.560745677,5.208702476
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,5.227421847,5.90952809,4.629967397
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,6.387080034,7.105615751,5.69903533
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,11.23403837,13.47363409,9.249866927
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,7.195299209,8.117233265,6.425968394
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,7.749783726,8.761958239,6.908229501
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,6.876664903,7.710058529,6.134842405
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,10.06200078,11.2396376,8.971634881
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,9.171260462,10.266997,8.174047184
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,10.8504534,12.49248381,9.308671264
1,Deaths,533,Georgia,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,11.80245254,14.47033684,9.666894035
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,1.131321528,1.273492417,1.001800018
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,1.278483724,1.444570245,1.129001078
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,1.01534778,1.144163145,0.897403761
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,0.973228047,1.093145332,0.862110817
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,1.581943901,1.78525835,1.409915486
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,2.312730975,2.606581272,2.068791321
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,1.381908582,1.548629238,1.226860986
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,1.480835457,1.676965592,1.320231103
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,3.415022365,3.824908517,3.043955116
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,2.138703328,2.40426806,1.91842932
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,1.76484427,1.99459328,1.566456432
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,1.940064944,2.18256045,1.72003787
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,4.430728569,4.888540453,3.978327651
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,2.939256901,3.294651956,2.618942824
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,2.660462608,2.99832653,2.374054696
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,5.591524699,6.21694253,5.044303904
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,3.230096908,3.629152251,2.885882584
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,3.907455217,4.345416241,3.506959426
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,4.172406555,4.617297771,3.744055275
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,3.580857131,3.987796063,3.211342216
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,8.029889361,8.947981957,7.196500026
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,5.147611649,5.712801212,4.635598249
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,4.811728012,5.328082461,4.328489008
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,6.728751874,7.478784672,6.046422921
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,5.353353684,5.918637103,4.859727539
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,6.255670353,6.953693177,5.625318465
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,7.343070875,8.176046862,6.584302762
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,9.284212976,10.98339205,7.79912299
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,9.926837315,11.98521062,8.156645415
1,Deaths,535,Idaho,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,8.695715042,10.09210666,7.422987519
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,2.309845821,2.611353578,2.052049877
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,2.594755678,2.936592253,2.300065289
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,2.058253361,2.332818191,1.830460979
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,2.836095748,3.183050321,2.518032769
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,4.056010317,4.531538461,3.6282112
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,2.158575769,2.439176874,1.920302973
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,2.731832261,3.073513312,2.418386164
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,5.355864534,6.004176738,4.765750664
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,2.918739743,3.265688821,2.59986788
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,3.648642645,4.096444346,3.257693853
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,3.193508022,3.590397935,2.847199422
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,6.497030838,7.277086484,5.764682789
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,4.380255519,4.881763677,3.908886961
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,4.705333785,5.262347939,4.211185815
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,5.145206485,5.740712741,4.593257741
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,6.111777824,6.843706706,5.399851637
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,7.486799106,8.332493375,6.69255581
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,5.770234661,6.461606346,5.100908754
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,6.404050346,7.179358518,5.664703937
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,10.01471877,11.16885941,9.022653067
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,6.794127676,7.645527752,6.051050002
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,6.945677514,7.787909632,6.197643513
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,12.79338202,15.69170421,10.4078
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,8.367385364,9.357312989,7.523966424
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,7.090654944,7.911164582,6.318879815
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,8.011163557,8.90088446,7.188948382
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,9.089369472,10.1173461,8.15610612
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,12.07261328,13.94389335,10.5617363
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,11.31538416,12.56199208,10.25787945
1,Deaths,536,Illinois,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,12.31108768,14.68294948,10.32894932
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,0.895682501,1.013247304,0.801351816
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,0.889561598,1.006440013,0.787554002
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,0.99791194,1.124097865,0.888561198
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,0.792465268,0.89295058,0.706618136
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,1.420632558,1.573362831,1.273977652
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,2.688177484,2.974888042,2.40052342
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,1.109914945,1.25032412,0.989794413
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,1.231735095,1.381209606,1.096786686
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,1.311975989,1.467299134,1.170863079
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,4.971330715,5.573868469,4.42794505
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,1.697502637,1.872260849,1.517837831
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,1.965845881,2.171566066,1.757245734
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,2.345117955,2.597019169,2.098195966
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,7.161389946,7.962605982,6.482898724
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,3.131099404,3.494912129,2.784092641
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,3.819043251,4.260030215,3.412367798
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,10.44345402,11.57130224,9.435107112
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,5.992729923,6.695124873,5.360461169
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,4.360050086,4.900023874,3.888174524
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,5.587811021,6.270933429,4.944184243
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,6.54036545,7.243103402,5.913333965
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,16.50896236,18.91013669,14.39941243
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,8.520463304,9.396298468,7.722776548
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,9.356832569,10.31604684,8.449221677
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,7.691083109,8.536557912,6.960711373
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,13.34974104,14.79575733,12.01917794
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,11.82278651,13.18935129,10.66830361
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,17.92130864,21.58075456,14.71151052
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,17.1230338,20.40551608,14.45039925
1,Deaths,537,Indiana,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,15.3109561,16.90561189,13.84751074
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,0.696853448,0.780993829,0.61630051
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,0.734864491,0.823930187,0.64782147
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,0.785721183,0.880274987,0.699300692
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,0.974200497,1.078628792,0.868972911
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,1.397611608,1.555276413,1.257019098
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,0.641248279,0.719677627,0.567198023
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,0.883406215,0.991816029,0.781620394
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,2.136850149,2.375448645,1.91304328
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,0.948582323,1.055506404,0.845123147
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,1.097301874,1.220130845,0.979778582
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,1.222285999,1.358055466,1.096458364
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,1.028495928,1.141580547,0.915281464
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,3.152491495,3.489059453,2.823548239
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,1.726624621,1.928223029,1.549997093
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,1.513595476,1.682966678,1.353956934
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,4.102009912,4.512506921,3.675517303
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,2.004080702,2.246209092,1.784294036
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,2.425795435,2.696759714,2.167692614
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,2.654638158,2.952559064,2.385794058
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,2.84623679,3.155638841,2.557172004
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,6.366177632,7.038070045,5.687537366
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,3.570612188,3.955101786,3.222987278
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,3.752890143,4.125791817,3.381295236
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,3.300795391,3.636428977,2.973686413
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,4.843845786,5.351331772,4.307376687
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,4.508704559,4.971266214,4.030519435
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,7.349059284,8.651369798,6.051053654
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,5.514955548,6.130360211,4.924681853
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,7.840276282,9.631506274,6.316165658
1,Deaths,538,Iowa,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,6.984626172,8.066180968,6.037616158
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1990,0.854946842,0.964072259,0.765045862
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1992,0.977397295,1.102527598,0.866960554
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1991,0.935796021,1.050936825,0.828518569
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1993,1.064730617,1.201943715,0.945096945
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,1.238829452,1.381946867,1.096993372
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,1.94492214,2.169206098,1.74648496
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,1.151344443,1.293696504,1.020787238
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,3.26251268,3.646654408,2.905943407
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1997,1.526379297,1.708923361,1.35218824
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,1.729395843,1.91909034,1.533936991
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,1.374554002,1.541151847,1.221866129
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,4.47007446,4.990521424,3.982215629
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,2.160113814,2.401560025,1.933422036
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2001,2.574091787,2.876772098,2.308142998
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,5.595536053,6.233833502,5.033428199
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,2.986428101,3.354128525,2.654737648
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,4.010042531,4.475858381,3.572194027
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,3.66902446,4.120335848,3.269518795
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,4.327917239,4.833137202,3.860100668
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,7.474775203,8.398141278,6.69235409
1,Deaths,539,Kansas,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,4.58536613,5.130008163,4.103583618
